Response ID,Survey date,Region,Branch,Staff member,Staff role,Interaction type,Behaviour item order,Behaviour statement,Behaviour score,Behaviour agreement rating,Behaviour agreement group,NPS score,NPS group,Satisfaction score,Satisfaction group,Dataset label,Low-volume warning flag
VOM-SYN-0020,2026-04-10,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0020,2026-04-10,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0020,2026-04-10,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0004,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,2,Somewhat disagree,Disagree,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0044,2026-04-22,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0101,2026-05-30,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0016,2026-04-08,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0073,2026-05-14,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0058,2026-05-03,Fraser Valley,Branch E,Staff X,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0025,2026-04-12,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0052,2026-04-29,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0052,2026-04-29,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0052,2026-04-29,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
